"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","all_matchday"
"7246","SC1",2025-01-25,"Queens Park","Morton",1,2,"A",1,0,"H",1.89,3.43,4,"1-0","1-2",14,2,8,2,2,0,0,0,15,1,7,2,3,16,9,"15-1","Y","Y","N",2,0,21
"7247","SC1",2025-01-25,"Raith Rvs","Falkirk",0,2,"A",0,1,"A",4.6,3.68,1.72,"0-1","0-2",8,3,7,4,1,2,0,0,7,5,8,15,2,12,23,"7-5","Y","N","N",3,0,22
"7248","SC1",2025-01-28,"Hamilton","Raith Rvs",0,3,"A",0,3,"A",2.86,3.06,2.69,"0-3","0-3",3,1,13,6,4,0,0,0,5,8,18,11,3,13,29,"5-8","Y","Y","N",4,0,22
"7249","SC1",2025-01-31,"Falkirk","Livingston",1,2,"A",0,2,"A",1.75,3.64,4.86,"0-2","1-2",13,7,7,3,2,5,0,0,7,4,11,16,3,11,27,"7-4","Y","Y","N",7,0,22
"7250","SC1",2025-02-01,"Airdrie Utd","Queens Park",2,1,"H",1,0,"H",3.11,3.67,2.12,"1-0","2-1",13,5,8,3,3,1,0,1,12,6,8,11,3,18,19,"12-6","Y","Y","N",4,1,22
"7251","SC1",2025-02-01,"Dunfermline","Raith Rvs",3,1,"H",0,1,"A",2.52,3.21,2.8,"0-1","3-1",6,4,9,3,1,2,0,0,4,1,7,14,4,5,21,"4-1","Y","Y","Y",3,0,22
"7252","SC1",2025-02-01,"Hamilton","Ayr",0,2,"A",0,0,"D",4.18,3.69,1.79,"0-0","0-2",3,3,7,4,0,1,0,0,2,7,13,12,2,9,25,"2-7","Y","N","N",1,0,23
"7253","SC1",2025-02-01,"Partick","Morton",2,2,"D",0,1,"A",1.64,4,4.71,"0-1","2-2",12,3,6,5,2,3,0,0,7,2,12,14,4,9,26,"7-2","Y","Y","Y",5,0,23
"7254","SC1",2025-02-08,"Falkirk","Partick",5,2,"H",3,2,"H",1.53,4.14,5.51,"3-2","5-2",20,10,5,2,0,2,0,1,9,3,7,12,7,12,19,"9-3","Y","Y","Y",2,1,23
"7255","SC1",2025-02-15,"Falkirk","Ayr",2,2,"D",1,2,"A",1.88,3.57,3.91,"1-2","2-2",10,4,7,3,2,1,0,0,4,3,9,9,4,7,18,"4-3","Y","Y","Y",3,0,23
"7256","SC1",2025-02-15,"Livingston","Dunfermline",0,0,"D",0,0,"D",1.63,3.54,5.64,"0-0","0-0",5,1,8,2,3,3,0,0,8,6,15,12,0,14,27,"8-6","N","N","N",6,0,23
"7257","SC1",2025-02-15,"Morton","Airdrie Utd",2,2,"D",1,1,"D",2,3.53,3.5,"1-1","2-2",5,2,11,4,2,4,0,0,3,10,13,13,4,13,26,"3-10","Y","Y","Y",6,0,24
"7258","SC1",2025-02-15,"Queens Park","Hamilton",1,2,"A",0,2,"A",1.94,3.62,3.6,"0-2","1-2",11,4,9,6,0,1,0,0,6,6,5,11,3,12,16,"6-6","Y","Y","N",1,0,24
"7259","SC1",2025-02-15,"Raith Rvs","Partick",3,0,"H",2,0,"H",2.21,3.2,3.32,"2-0","3-0",7,3,0,0,2,4,0,0,6,2,11,10,3,8,21,"6-2","Y","Y","N",6,0,24
"7260","SC1",2025-02-18,"Morton","Hamilton",2,0,"H",1,0,"H",2.23,3.22,3.43,"1-0","2-0",5,2,5,1,0,1,0,0,14,14,5,2,2,28,7,"14-14","Y","N","N",1,0,24
"7261","SC1",2025-02-21,"Morton","Falkirk",0,2,"A",0,2,"A",6.36,3.8,1.57,"0-2","0-2",2,1,12,5,3,1,0,0,2,10,13,12,2,12,25,"2-10","Y","N","N",4,0,24
"7262","SC1",2025-02-22,"Ayr","Livingston",1,2,"A",0,1,"A",2.39,3.25,2.95,"0-1","1-2",4,2,9,3,1,2,0,0,2,4,11,13,3,6,24,"2-4","Y","Y","N",3,0,25
"7263","SC1",2025-02-22,"Dunfermline","Queens Park",0,0,"D",0,0,"D",2.1,3.21,3.58,"0-0","0-0",10,1,3,1,1,0,0,0,4,2,7,12,0,6,19,"4-2","N","N","N",1,0,25
"7264","SC1",2025-02-22,"Partick","Airdrie Utd",1,1,"D",1,0,"H",1.72,4.01,4.13,"1-0","1-1",11,4,8,3,4,3,0,0,2,5,13,11,2,7,24,"2-5","Y","N","N",7,0,25
"7265","SC1",2025-02-22,"Raith Rvs","Hamilton",2,0,"H",1,0,"H",1.62,3.98,4.9,"1-0","2-0",9,7,0,0,1,2,0,0,5,0,12,12,2,5,24,"5-0","Y","N","N",3,0,25
"7266","SC1",2025-02-25,"Airdrie Utd","Raith Rvs",1,0,"H",0,0,"D",3.48,3.54,2.08,"0-0","1-0",8,5,8,0,1,3,0,0,2,4,11,12,1,6,23,"2-4","N","N","N",4,0,25
"7267","SC1",2025-02-25,"Hamilton","Dunfermline",1,0,"H",0,0,"D",2.98,3.1,2.56,"0-0","1-0",14,5,9,3,3,2,0,0,7,6,12,9,1,13,21,"7-6","N","N","N",5,0,26
"7268","SC1",2025-02-25,"Livingston","Morton",3,2,"H",3,1,"H",1.46,4.19,7.44,"3-1","3-2",10,6,6,5,1,0,0,0,8,8,11,8,5,16,19,"8-8","Y","Y","Y",1,0,26
"7269","SC1",2025-02-28,"Partick","Livingston",1,1,"D",1,0,"H",3.72,3.26,2.1,"1-0","1-1",9,2,8,1,3,4,0,0,2,4,8,18,2,6,26,"2-4","Y","N","N",7,0,26
"7270","SC1",2025-03-01,"Ayr","Airdrie Utd",4,1,"H",3,0,"H",1.44,4.36,6.6,"3-0","4-1",18,8,10,4,1,2,0,0,9,8,13,13,5,17,26,"9-8","Y","Y","Y",3,0,26
"7271","SC1",2025-03-01,"Dunfermline","Morton",2,1,"H",0,1,"A",2.07,3.16,3.75,"0-1","2-1",10,6,6,4,4,2,1,0,2,10,12,12,3,12,24,"2-10","Y","Y","N",6,1,26
"7272","SC1",2025-03-01,"Hamilton","Falkirk",2,2,"D",2,1,"H",5.46,4.25,1.53,"2-1","2-2",11,5,14,6,2,1,0,0,2,13,11,10,4,15,21,"2-13","Y","Y","Y",3,0,27
"7273","SC1",2025-03-01,"Raith Rvs","Queens Park",0,4,"A",0,1,"A",1.79,3.48,4.46,"0-1","0-4",3,2,7,6,0,2,0,0,4,0,10,13,4,4,23,"4-0","Y","Y","Y",2,0,27
"7274","SC1",2025-03-04,"Airdrie Utd","Falkirk",0,3,"A",0,2,"A",6.41,4.08,1.53,"0-2","0-3",9,3,18,5,1,0,0,0,3,13,12,5,3,16,17,"3-13","Y","Y","N",1,0,27
"7275","SC1",2025-03-04,"Queens Park","Ayr",2,3,"A",0,0,"D",3.46,3.19,2.24,"0-0","2-3",6,3,11,6,3,2,0,0,4,6,4,8,5,10,12,"4-6","Y","Y","Y",5,0,27
"7276","SC1",2025-03-05,"Livingston","Raith Rvs",0,0,"D",0,0,"D",1.66,3.61,5.21,"0-0","0-0",5,2,4,2,1,1,0,0,3,2,10,13,0,5,23,"3-2","N","N","N",2,0,27
"7277","SC1",2025-03-08,"Airdrie Utd","Hamilton",2,1,"H",0,0,"D",2.44,3.44,2.82,"0-0","2-1",10,6,10,3,2,1,0,0,7,8,9,9,3,15,18,"7-8","Y","Y","N",3,0,28
"7278","SC1",2025-03-08,"Falkirk","Dunfermline",1,0,"H",1,0,"H",1.43,4.51,7,"1-0","1-0",9,6,3,0,2,1,0,0,6,1,16,9,1,7,25,"6-1","N","N","N",3,0,28
"7279","SC1",2025-03-08,"Morton","Ayr",2,1,"H",0,1,"A",4.2,3.35,1.92,"0-1","2-1",10,4,10,4,2,2,1,0,5,8,10,11,3,13,21,"5-8","Y","Y","N",4,1,28
"7280","SC1",2025-03-11,"Queens Park","Partick",0,2,"A",0,1,"A",2.64,3.3,2.68,"0-1","0-2",6,1,7,4,0,4,0,0,2,6,11,12,2,8,23,"2-6","Y","N","N",4,0,28
"7281","SC1",2025-03-14,"Raith Rvs","Dunfermline",2,0,"H",1,0,"H",2.2,2.81,4.15,"1-0","2-0",6,3,6,3,0,3,0,0,4,4,15,14,2,8,29,"4-4","Y","N","N",3,0,28
"7282","SC1",2025-03-15,"Airdrie Utd","Livingston",3,3,"D",2,1,"H",5.17,3.82,1.62,"2-1","3-3",9,6,11,3,2,2,0,0,3,6,11,10,6,9,21,"3-6","Y","Y","Y",4,0,29
"7283","SC1",2025-03-15,"Hamilton","Morton",0,2,"A",0,0,"D",2.39,3.16,3.04,"0-0","0-2",11,3,7,3,0,1,0,0,7,5,12,13,2,12,25,"7-5","Y","N","N",1,0,29
"7284","SC1",2025-03-15,"Partick","Ayr",2,0,"H",2,0,"H",3.23,3.38,2.17,"2-0","2-0",5,3,4,0,5,1,0,0,3,5,14,10,2,8,24,"3-5","Y","N","N",6,0,29
"7285","SC1",2025-03-15,"Queens Park","Falkirk",0,4,"A",0,1,"A",4.76,4.12,1.61,"0-1","0-4",1,0,23,9,3,1,0,0,0,9,15,8,4,9,23,"0-9","Y","Y","Y",4,0,29
"7286","SC1",2025-03-21,"Partick","Raith Rvs",0,0,"D",0,0,"D",2.32,3,3.5,"0-0","0-0",8,3,3,1,3,2,0,0,9,2,12,10,0,11,22,"9-2","N","N","N",5,0,29
"7287","SC1",2025-03-22,"Ayr","Hamilton",1,1,"D",0,0,"D",1.65,3.87,4.83,"0-0","1-1",14,3,11,4,2,5,0,0,9,5,12,11,2,14,23,"9-5","Y","N","N",7,0,30
"7288","SC1",2025-03-22,"Falkirk","Airdrie Utd",2,0,"H",0,0,"D",1.19,6.7,11.51,"0-0","2-0",13,7,10,8,3,2,0,0,9,2,10,17,2,11,27,"9-2","Y","N","N",5,0,30
"7289","SC1",2025-03-22,"Morton","Queens Park",2,1,"H",1,0,"H",2.55,3.1,2.86,"1-0","2-1",16,8,7,3,2,4,0,0,8,4,8,9,3,12,17,"8-4","Y","Y","N",6,0,30
"7290","SC1",2025-03-25,"Livingston","Falkirk",1,0,"H",0,0,"D",2.92,3.19,2.51,"0-0","1-0",8,5,8,4,3,3,0,0,1,4,15,15,1,5,30,"1-4","N","N","N",6,0,30
"7291","SC1",2025-03-25,"Morton","Raith Rvs",3,3,"D",1,2,"A",2.69,2.86,3.01,"1-2","3-3",7,3,13,4,3,3,0,0,4,1,12,9,6,5,21,"4-1","Y","Y","Y",6,0,30
"7292","SC1",2025-03-29,"Ayr","Dunfermline",3,0,"H",1,0,"H",1.74,3.64,4.73,"1-0","3-0",11,3,2,0,1,1,0,1,3,4,13,13,3,7,26,"3-4","Y","Y","N",2,1,31
"7293","SC1",2025-03-29,"Hamilton","Raith Rvs",0,3,"A",0,1,"A",2.66,3.16,2.77,"0-1","0-3",8,6,12,7,2,2,0,0,5,2,13,9,3,7,22,"5-2","Y","Y","N",4,0,31
"7294","SC1",2025-03-29,"Morton","Partick",0,1,"A",0,0,"D",3.1,3.05,2.46,"0-0","0-1",15,5,9,2,2,1,0,0,5,2,10,11,1,7,21,"5-2","N","N","N",3,0,31
"7295","SC1",2025-04-02,"Dunfermline","Livingston",1,0,"H",1,0,"H",4.04,3.1,2.01,"1-0","1-0",5,4,4,2,3,4,0,0,2,4,13,13,1,6,26,"2-4","N","N","N",7,0,31
"7296","SC1",2025-04-02,"Queens Park","Airdrie Utd",0,5,"A",0,3,"A",2.22,3.6,2.96,"0-3","0-5",6,1,14,10,3,1,0,0,1,5,10,13,5,6,23,"1-5","Y","Y","Y",4,0,31
"7297","SC1",2025-04-05,"Airdrie Utd","Partick",2,1,"H",0,0,"D",3.12,3.35,2.24,"0-0","2-1",10,7,9,6,1,4,0,0,4,5,12,16,3,9,28,"4-5","Y","Y","N",5,0,32
"7298","SC1",2025-04-05,"Dunfermline","Hamilton",0,1,"A",0,1,"A",1.95,3.43,3.77,"0-1","0-1",10,3,5,3,3,4,0,0,8,1,12,15,1,9,27,"8-1","N","N","N",7,0,32
"7299","SC1",2025-04-05,"Falkirk","Morton",5,0,"H",3,0,"H",1.27,5.43,9.74,"3-0","5-0",15,8,4,2,0,4,0,0,2,5,11,15,5,7,26,"2-5","Y","Y","Y",4,0,32
"7300","SC1",2025-04-05,"Livingston","Queens Park",3,0,"H",3,0,"H",1.41,4.34,7.24,"3-0","3-0",15,6,2,1,2,1,0,0,6,1,14,16,3,7,30,"6-1","Y","Y","N",3,0,32
"7301","SC1",2025-04-05,"Raith Rvs","Ayr",1,0,"H",0,0,"D",3.09,2.79,2.61,"0-0","1-0",4,1,2,0,1,4,0,0,2,4,10,19,1,6,29,"2-4","N","N","N",5,0,32
"7302","SC1",2025-04-11,"Ayr","Falkirk",1,1,"D",0,1,"A",3.69,3.21,2.14,"0-1","1-1",11,6,15,3,0,2,1,0,2,6,7,17,2,8,24,"2-6","Y","N","N",2,1,33
"7303","SC1",2025-04-12,"Morton","Livingston",1,2,"A",1,2,"A",4.77,3.58,1.72,"1-2","1-2",10,4,9,6,1,2,0,0,5,3,9,17,3,8,26,"5-3","Y","Y","N",3,0,33
"7304","SC1",2025-04-12,"Partick","Hamilton",1,2,"A",0,2,"A",1.83,3.5,4.2,"0-2","1-2",12,4,8,3,5,3,0,0,4,2,12,13,3,6,25,"4-2","Y","Y","N",8,0,33
"7305","SC1",2025-04-12,"Queens Park","Dunfermline",0,1,"A",0,0,"D",3.53,3.39,2.04,"0-0","0-1",5,1,12,5,2,4,0,0,4,5,15,11,1,9,26,"4-5","N","N","N",6,0,33
"7306","SC1",2025-04-12,"Raith Rvs","Airdrie Utd",1,1,"D",1,1,"D",1.93,3.09,4.44,"1-1","1-1",15,5,5,2,1,2,0,0,5,2,11,9,2,7,20,"5-2","Y","N","N",3,0,33
"7307","SC1",2025-04-18,"Livingston","Ayr",5,0,"H",3,0,"H",1.81,3.43,4.41,"3-0","5-0",13,10,2,1,3,4,0,0,4,6,14,11,5,10,25,"4-6","Y","Y","Y",7,0,34
"7308","SC1",2025-04-19,"Airdrie Utd","Morton",0,1,"A",0,1,"A",2.24,3.27,3.19,"0-1","0-1",4,1,8,5,3,5,0,0,6,6,12,17,1,12,29,"6-6","N","N","N",8,0,34
"7309","SC1",2025-04-19,"Dunfermline","Partick",0,0,"D",0,0,"D",2.42,3.03,3.11,"0-0","0-0",4,1,4,2,2,1,0,0,3,2,11,15,0,5,26,"3-2","N","N","N",3,0,34
"7310","SC1",2025-04-19,"Falkirk","Raith Rvs",1,3,"A",1,0,"H",1.53,3.83,6.28,"1-0","1-3",9,5,7,5,3,5,1,0,6,4,14,16,4,10,30,"6-4","Y","Y","Y",8,1,34
"7311","SC1",2025-04-19,"Hamilton","Queens Park",0,0,"D",0,0,"D",1.74,3.61,4.58,"0-0","0-0",16,4,6,3,1,2,0,0,12,3,11,11,0,15,22,"12-3","N","N","N",3,0,34
"7312","SC1",2025-04-25,"Partick","Falkirk",2,1,"H",1,1,"D",4.8,3.67,1.75,"1-1","2-1",3,2,16,4,2,0,1,1,1,11,12,11,3,12,23,"1-11","Y","Y","N",2,2,35
"7313","SC1",2025-04-26,"Ayr","Queens Park",2,2,"D",1,2,"A",1.48,4.05,6.56,"1-2","2-2",10,5,3,3,1,3,0,0,9,1,11,8,4,10,19,"9-1","Y","Y","Y",4,0,35
"7314","SC1",2025-04-26,"Dunfermline","Airdrie Utd",0,0,"D",0,0,"D",2.07,3.21,3.67,"0-0","0-0",4,2,9,4,1,3,0,0,6,2,6,13,0,8,19,"6-2","N","N","N",4,0,35
"7315","SC1",2025-04-26,"Hamilton","Livingston",0,3,"A",0,2,"A",4.88,4.11,1.6,"0-2","0-3",11,5,10,6,1,2,0,0,3,4,18,17,3,7,35,"3-4","Y","Y","N",3,0,35
"7316","SC1",2025-04-26,"Raith Rvs","Morton",1,1,"D",1,1,"D",1.75,3.31,5.06,"1-1","1-1",9,3,6,2,1,0,0,0,7,0,6,12,2,7,18,"7-0","Y","N","N",1,0,35
"7317","SC1",2025-05-02,"Airdrie Utd","Ayr",0,1,"A",0,1,"A",3.28,3.68,2.01,"0-1","0-1",8,1,7,3,2,2,0,0,7,5,10,14,1,12,24,"7-5","N","N","N",4,0,36
"7318","SC1",2025-05-02,"Falkirk","Hamilton",3,1,"H",1,1,"D",1.16,6.92,13.13,"1-1","3-1",18,6,6,2,2,3,0,0,9,2,10,14,4,11,24,"9-2","Y","Y","Y",5,0,36
"7319","SC1",2025-05-02,"Livingston","Partick",0,1,"A",0,1,"A",1.7,3.61,4.72,"0-1","0-1",11,4,2,0,3,3,0,0,5,2,17,15,1,7,32,"5-2","N","N","N",6,0,36
"7320","SC1",2025-05-02,"Morton","Dunfermline",2,0,"H",2,0,"H",2.74,2.99,2.69,"2-0","2-0",7,4,10,3,2,3,0,0,8,3,15,13,2,11,28,"8-3","Y","N","N",5,0,36
"7321","SC1",2025-05-02,"Queens Park","Raith Rvs",1,5,"A",0,2,"A",6.9,4.26,1.41,"0-2","1-5",6,3,25,11,1,0,0,0,4,5,11,11,6,9,22,"4-5","Y","Y","Y",1,0,36
"7322","SC2",2024-08-03,"Alloa","Queen of Sth",0,0,"D",0,0,"D",2.18,3.4,3.07,"0-0","0-0",9,3,6,3,0,0,0,0,11,3,11,3,0,14,14,"11-3","N","N","N",0,0,1
"7323","SC2",2024-08-03,"Cove Rangers","Annan Athletic",1,3,"A",0,0,"D",2.1,3.64,3.06,"0-0","1-3",9,2,8,4,2,1,1,0,4,8,9,6,4,12,15,"4-8","Y","Y","Y",3,1,1
"7324","SC2",2024-08-03,"Inverness C","Dumbarton",1,1,"D",1,0,"H",1.72,3.76,4.3,"1-0","1-1",11,5,7,3,2,1,0,1,7,7,9,17,2,14,26,"7-7","Y","N","N",3,1,1
"7325","SC2",2024-08-03,"Montrose","Kelty Hearts",1,1,"D",0,0,"D",1.79,3.8,3.87,"0-0","1-1",10,4,14,4,2,1,0,0,12,4,9,10,2,16,19,"12-4","Y","N","N",3,0,1
"7326","SC2",2024-08-03,"Stenhousemuir","Arbroath",2,1,"H",0,0,"D",2.77,3.71,2.24,"0-0","2-1",9,5,8,1,3,1,0,0,12,8,7,12,3,20,19,"12-8","Y","Y","N",4,0,1
"7327","SC2",2024-08-10,"Annan Athletic","Inverness C",1,0,"H",0,0,"D",2.48,3.31,2.68,"0-0","1-0",5,2,5,1,2,1,0,0,6,6,13,9,1,12,22,"6-6","N","N","N",3,0,2
"7328","SC2",2024-08-10,"Arbroath","Montrose",0,0,"D",0,0,"D",2.26,3.44,2.9,"0-0","0-0",11,5,2,2,1,2,0,1,3,2,10,13,0,5,23,"3-2","N","N","N",3,1,2
"7329","SC2",2024-08-10,"Dumbarton","Alloa",3,3,"D",1,2,"A",2.62,3.33,2.53,"1-2","3-3",9,3,11,9,3,3,0,0,10,2,12,10,6,12,22,"10-2","Y","Y","Y",6,0,2
"7330","SC2",2024-08-10,"Kelty Hearts","Stenhousemuir",2,0,"H",1,0,"H",2.31,3.31,2.9,"1-0","2-0",11,7,13,2,2,0,0,0,6,8,14,8,2,14,22,"6-8","Y","N","N",2,0,2
"7331","SC2",2024-08-10,"Queen of Sth","Cove Rangers",2,1,"H",0,0,"D",2.06,3.41,3.27,"0-0","2-1",10,6,13,7,3,1,0,0,2,7,6,4,3,9,10,"2-7","Y","Y","N",4,0,2
"7332","SC2",2024-08-17,"Alloa","Stenhousemuir",1,0,"H",0,0,"D",1.71,3.78,4.32,"0-0","1-0",12,8,10,4,3,3,0,0,7,4,13,13,1,11,26,"7-4","N","N","N",6,0,3
"7333","SC2",2024-08-17,"Arbroath","Kelty Hearts",0,3,"A",0,0,"D",2.17,3.47,3.04,"0-0","0-3",10,5,15,7,1,2,0,0,3,7,8,11,3,10,19,"3-7","Y","Y","N",3,0,3
"7334","SC2",2024-08-17,"Cove Rangers","Dumbarton",1,1,"D",0,0,"D",2.51,3.49,2.54,"0-0","1-1",12,6,12,5,2,1,0,0,6,4,7,11,2,10,18,"6-4","Y","N","N",3,0,3
"7335","SC2",2024-08-17,"Inverness C","Montrose",1,1,"D",0,1,"A",2.16,3.3,3.21,"0-1","1-1",17,7,2,1,2,4,0,1,7,4,10,11,2,11,21,"7-4","Y","N","N",6,1,3
"7336","SC2",2024-08-17,"Queen of Sth","Annan Athletic",2,0,"H",1,0,"H",2.16,3.37,3.15,"1-0","2-0",9,5,7,2,3,5,0,0,4,10,9,7,2,14,16,"4-10","Y","N","N",8,0,3
"7337","SC2",2024-08-24,"Annan Athletic","Alloa",0,1,"A",0,1,"A",2.82,3.4,2.29,"0-1","0-1",12,2,7,5,3,3,0,0,4,6,7,10,1,10,17,"4-6","N","N","N",6,0,4
"7338","SC2",2024-08-24,"Dumbarton","Arbroath",2,2,"D",0,1,"A",NA,NA,NA,"0-1","2-2",15,7,10,5,1,3,0,0,14,11,8,10,4,25,18,"14-11","Y","Y","Y",4,0,4
"7339","SC2",2024-08-24,"Kelty Hearts","Inverness C",0,0,"D",0,0,"D",2.53,3.27,2.65,"0-0","0-0",6,3,6,1,3,3,0,0,5,3,6,14,0,8,20,"5-3","N","N","N",6,0,4
"7340","SC2",2024-08-24,"Stenhousemuir","Cove Rangers",3,2,"H",1,1,"D",2.53,3.4,2.57,"1-1","3-2",8,4,5,2,2,1,0,0,6,5,7,13,5,11,20,"6-5","Y","Y","Y",3,0,4
"7341","SC2",2024-08-24,"Montrose","Queen of Sth",1,0,"H",1,0,"H",2.17,3.27,3.22,"1-0","1-0",6,1,10,2,1,2,0,1,7,4,10,16,1,11,26,"7-4","N","N","N",3,1,4
"7342","SC2",2024-08-31,"Arbroath","Alloa",0,0,"D",0,0,"D",NA,NA,NA,"0-0","0-0",9,2,3,2,3,2,0,0,8,1,11,11,0,9,22,"8-1","N","N","N",5,0,5
"7343","SC2",2024-08-31,"Cove Rangers","Montrose",1,0,"H",0,0,"D",2.41,3.45,2.68,"0-0","1-0",9,3,3,2,2,2,0,0,5,8,12,12,1,13,24,"5-8","N","N","N",4,0,5
"7344","SC2",2024-08-31,"Dumbarton","Kelty Hearts",2,2,"D",1,1,"D",2.22,3.43,2.97,"1-1","2-2",14,6,7,4,2,0,0,0,13,3,10,6,4,16,16,"13-3","Y","Y","Y",2,0,5
"7345","SC2",2024-08-31,"Inverness C","Queen of Sth",1,0,"H",1,0,"H",NA,NA,NA,"1-0","1-0",7,3,7,1,2,2,0,0,1,2,12,10,1,3,22,"1-2","N","N","N",4,0,5
"7346","SC2",2024-08-31,"Stenhousemuir","Annan Athletic",5,1,"H",2,1,"H",NA,NA,NA,"2-1","5-1",11,6,13,7,2,1,0,0,3,5,14,6,6,8,20,"3-5","Y","Y","Y",3,0,5
"7347","SC2",2024-09-14,"Alloa","Inverness C",2,2,"D",0,1,"A",2.3,3.32,2.91,"0-1","2-2",6,5,10,6,1,2,0,0,6,4,10,10,4,10,20,"6-4","Y","Y","Y",3,0,6
"7348","SC2",2024-09-14,"Annan Athletic","Dumbarton",1,1,"D",0,1,"A",2.38,3.28,2.81,"0-1","1-1",16,6,10,7,2,3,0,1,12,7,6,11,2,19,17,"12-7","Y","N","N",5,1,6
"7349","SC2",2024-09-14,"Kelty Hearts","Cove Rangers",1,3,"A",0,1,"A",2.18,3.42,3.05,"0-1","1-3",9,5,13,5,0,0,0,0,2,4,5,7,4,6,12,"2-4","Y","Y","Y",0,0,6
"7350","SC2",2024-09-14,"Montrose","Stenhousemuir",3,0,"H",2,0,"H",2.2,3.33,3.07,"2-0","3-0",10,4,10,2,3,3,0,0,2,6,12,14,3,8,26,"2-6","Y","Y","N",6,0,6
"7351","SC2",2024-09-14,"Queen of Sth","Arbroath",2,1,"H",1,1,"D",2.12,3.37,3.22,"1-1","2-1",11,6,6,2,3,0,0,0,4,5,14,8,3,9,22,"4-5","Y","Y","N",3,0,6
"7352","SC2",2024-09-21,"Alloa","Kelty Hearts",1,0,"H",0,0,"D",1.95,3.49,3.56,"0-0","1-0",8,4,8,5,2,5,0,0,7,7,21,11,1,14,32,"7-7","N","N","N",7,0,7
"7353","SC2",2024-09-21,"Arbroath","Annan Athletic",2,0,"H",0,0,"D",2.23,3.54,2.88,"0-0","2-0",8,3,3,1,4,0,0,0,8,1,12,8,2,9,20,"8-1","Y","N","N",4,0,7
"7354","SC2",2024-09-21,"Dumbarton","Montrose",0,1,"A",0,1,"A",2.17,3.36,3.14,"0-1","0-1",11,2,1,1,0,1,0,0,15,0,7,12,1,15,19,"15-0","N","N","N",1,0,7
"7355","SC2",2024-09-21,"Inverness C","Cove Rangers",1,1,"D",0,1,"A",1.9,3.55,3.68,"0-1","1-1",6,3,5,2,1,4,0,0,2,3,6,20,2,5,26,"2-3","Y","N","N",5,0,7
"7356","SC2",2024-09-21,"Stenhousemuir","Queen of Sth",0,0,"D",0,0,"D",2.53,3.38,2.59,"0-0","0-0",4,1,14,10,6,3,0,0,3,6,20,8,0,9,28,"3-6","N","N","N",9,0,7
"7357","SC2",2024-09-28,"Inverness C","Stenhousemuir",0,0,"D",0,0,"D",1.85,3.53,3.92,"0-0","0-0",8,3,6,1,2,1,0,0,3,1,11,15,0,4,26,"3-1","N","N","N",3,0,8
"7358","SC2",2024-09-28,"Kelty Hearts","Annan Athletic",3,0,"H",2,0,"H",2.17,3.27,3.21,"2-0","3-0",7,5,3,2,1,0,0,1,8,2,13,7,3,10,20,"8-2","Y","Y","N",1,1,8
"7359","SC2",2024-09-28,"Montrose","Alloa",2,2,"D",1,1,"D",2.43,3.3,2.75,"1-1","2-2",7,4,11,5,2,2,0,0,6,11,8,10,4,17,18,"6-11","Y","Y","Y",4,0,8
"7360","SC2",2024-09-28,"Queen of Sth","Dumbarton",2,0,"H",1,0,"H",2.43,3.21,2.83,"1-0","2-0",12,5,16,2,1,3,0,1,5,3,7,9,2,8,16,"5-3","Y","N","N",4,1,8
"7361","SC2",2024-09-28,"Cove Rangers","Arbroath",2,4,"A",2,2,"D",2.48,3.41,2.62,"2-2","2-4",9,4,8,7,2,1,0,0,10,4,18,9,6,14,27,"10-4","Y","Y","Y",3,0,8
"7362","SC2",2024-10-05,"Alloa","Cove Rangers",0,2,"A",0,2,"A",1.85,3.67,3.73,"0-2","0-2",1,0,8,3,1,2,1,0,2,3,17,10,2,5,27,"2-3","Y","N","N",3,1,9
"7363","SC2",2024-10-05,"Annan Athletic","Montrose",1,0,"H",1,0,"H",2.6,3.44,2.49,"1-0","1-0",10,3,4,0,1,2,0,0,4,0,10,14,1,4,24,"4-0","N","N","N",3,0,9
"7364","SC2",2024-10-05,"Arbroath","Inverness C",1,0,"H",0,0,"D",2.74,3.23,2.48,"0-0","1-0",4,2,11,3,0,1,1,0,3,3,14,7,1,6,21,"3-3","N","N","N",1,1,9
"7365","SC2",2024-10-05,"Dumbarton","Stenhousemuir",1,3,"A",1,2,"A",2.01,3.46,3.43,"1-2","1-3",7,2,20,10,0,0,1,0,3,12,10,13,4,15,23,"3-12","Y","Y","Y",0,1,9
"7366","SC2",2024-10-05,"Queen of Sth","Kelty Hearts",1,5,"A",0,3,"A",2.04,3.4,3.41,"0-3","1-5",7,4,11,6,3,1,1,0,5,6,11,9,6,11,20,"5-6","Y","Y","Y",4,1,9
"7367","SC2",2024-10-19,"Arbroath","Dumbarton",1,3,"A",1,1,"D",2,3.57,3.36,"1-1","1-3",4,1,11,8,2,4,0,0,3,6,7,12,4,9,19,"3-6","Y","Y","Y",6,0,10
"7368","SC2",2024-10-19,"Cove Rangers","Queen of Sth",2,0,"H",1,0,"H",2.55,3.56,2.43,"1-0","2-0",9,3,5,4,0,0,0,0,3,5,12,7,2,8,19,"3-5","Y","N","N",0,0,10
