"","Div","Date","HomeTeam","AwayTeam","FTHG","FTAG","FTR","HTHG","HTAG","HTR","PSH","PSD","PSA","HTCS","CS","HS","HST","AS","AST","HY","AY","HR","AR","HCO","ACO","HF","AF","TG","TC","TF","COSC","OV15","OV25","OV35","TY","TR","all_matchday"
"653","I2",2024-08-27,"Reggiana","Brescia",2,0,"H",1,0,"H",2.83,3.07,2.82,"1-0","2-0",11,5,17,4,3,2,0,0,5,5,16,14,2,10,30,"5-5","Y","N","N",5,0,3
"654","I2",2024-08-27,"Salernitana","Sampdoria",3,2,"H",1,2,"A",2.89,3.15,2.71,"1-2","3-2",24,8,13,4,2,1,1,0,7,4,15,9,5,11,24,"7-4","Y","Y","Y",3,1,3
"655","I2",2024-08-28,"Cesena","Catanzaro",2,0,"H",1,0,"H",2.06,3.22,3.93,"1-0","2-0",12,5,15,2,4,3,0,0,3,2,10,15,2,5,25,"3-2","Y","N","N",7,0,3
"656","I2",2024-08-28,"Cosenza","Spezia",0,0,"D",0,0,"D",2.85,3.05,2.7,"0-0","0-0",14,2,9,4,2,3,0,0,5,6,13,13,0,11,26,"5-6","N","N","N",5,0,3
"657","I2",2024-08-28,"Juve Stabia","Mantova",1,0,"H",1,0,"H",2.45,3.15,3.09,"1-0","1-0",6,3,13,2,5,2,0,0,5,7,10,26,1,12,36,"5-7","N","N","N",7,0,3
"658","I2",2024-08-31,"Sampdoria","Bari",0,0,"D",0,0,"D",1.88,3.31,4.54,"0-0","0-0",9,4,25,7,3,4,1,0,2,4,11,11,0,6,22,"2-4","N","N","N",7,1,4
"659","I2",2024-08-31,"Modena","Cittadella",0,1,"A",0,1,"A",2.1,3.13,3.91,"0-1","0-1",18,6,10,4,3,6,0,0,8,3,20,16,1,11,36,"8-3","N","N","N",9,0,4
"660","I2",2024-08-31,"Pisa","Reggiana",2,1,"H",1,0,"H",1.72,3.53,5.22,"1-0","2-1",15,5,8,5,0,4,0,0,1,4,12,17,3,5,29,"1-4","Y","Y","N",4,0,4
"661","I2",2024-08-31,"Sassuolo","Cremonese",1,4,"A",1,3,"A",2.31,3.08,3.41,"1-3","1-4",12,4,11,6,2,1,0,0,6,2,15,10,5,8,25,"6-2","Y","Y","Y",3,0,4
"662","I2",2024-08-31,"Sudtirol","Brescia",1,2,"A",0,1,"A",2.43,2.78,3.59,"0-1","1-2",19,7,5,2,3,6,0,0,9,3,13,15,3,12,28,"9-3","Y","Y","N",9,0,4
"663","I2",2024-09-01,"Catanzaro","Carrarese",3,1,"H",2,1,"H",2.05,3.05,4.26,"2-1","3-1",17,8,7,1,2,2,0,0,0,5,13,11,4,5,24,"0-5","Y","Y","Y",4,0,4
"664","I2",2024-09-01,"Frosinone","Juve Stabia",0,0,"D",0,0,"D",1.91,3.28,4.45,"0-0","0-0",9,3,6,3,3,4,1,1,4,2,23,13,0,6,36,"4-2","N","N","N",7,2,4
"665","I2",2024-09-01,"Mantova","Salernitana",1,0,"H",0,0,"D",2.54,3.17,2.93,"0-0","1-0",7,2,5,2,0,3,0,0,0,1,16,16,1,1,32,"0-1","N","N","N",3,0,4
"666","I2",2024-09-01,"Palermo","Cosenza",1,1,"D",0,1,"A",2.04,3.22,3.98,"0-1","1-1",22,9,14,3,1,4,0,0,12,8,12,9,2,20,21,"12-8","Y","N","N",5,0,4
"667","I2",2024-09-01,"Spezia","Cesena",2,1,"H",0,1,"A",2.49,3.08,3.1,"0-1","2-1",11,3,15,6,3,2,0,0,4,1,17,21,3,5,38,"4-1","Y","Y","N",5,0,4
"668","I2",2024-09-13,"Cesena","Modena",2,2,"D",2,1,"H",2.29,2.84,4,"2-1","2-2",12,4,10,4,1,2,0,1,3,4,11,11,4,7,22,"3-4","Y","Y","Y",3,1,5
"669","I2",2024-09-14,"Bari","Mantova",2,0,"H",1,0,"H",2.09,3.11,3.94,"1-0","2-0",13,2,9,1,3,2,0,1,5,5,6,29,2,10,35,"5-5","Y","N","N",5,1,5
"670","I2",2024-09-14,"Brescia","Frosinone",4,0,"H",3,0,"H",2.49,2.96,3.19,"3-0","4-0",14,7,8,2,1,2,0,1,6,2,10,15,4,8,25,"6-2","Y","Y","Y",3,1,5
"671","I2",2024-09-14,"Cittadella","Catanzaro",0,0,"D",0,0,"D",2.23,3.34,3.27,"0-0","0-0",13,4,5,2,2,2,0,0,6,2,12,17,0,8,29,"6-2","N","N","N",4,0,5
"672","I2",2024-09-14,"Cremonese","Spezia",1,1,"D",1,0,"H",1.84,3.41,4.54,"1-0","1-1",9,4,11,5,1,4,0,0,2,3,11,14,2,5,25,"2-3","Y","N","N",5,0,5
"673","I2",2024-09-14,"Juve Stabia","Palermo",1,3,"A",0,2,"A",3.08,3.13,2.45,"0-2","1-3",14,5,9,6,2,3,0,0,6,2,17,15,4,8,32,"6-2","Y","Y","Y",5,0,5
"674","I2",2024-09-15,"Carrarese","Sassuolo",0,2,"A",0,0,"D",3.48,3.16,2.22,"0-0","0-2",14,3,16,7,0,2,0,0,3,1,10,14,2,4,24,"3-1","Y","N","N",2,0,5
"675","I2",2024-09-15,"Cosenza","Sampdoria",2,1,"H",1,0,"H",2.77,3.05,2.75,"1-0","2-1",11,6,10,3,3,2,0,0,1,9,17,17,3,10,34,"1-9","Y","Y","N",5,0,5
"676","I2",2024-09-15,"Reggiana","Sudtirol",1,3,"A",1,2,"A",2.59,2.83,3.2,"1-2","1-3",22,6,16,4,0,2,0,0,10,5,15,12,4,15,27,"10-5","Y","Y","Y",2,0,5
"677","I2",2024-09-15,"Salernitana","Pisa",2,3,"A",1,2,"A",2.61,3.26,2.75,"1-2","2-3",12,7,8,5,3,3,0,0,8,0,8,17,5,8,25,"8-0","Y","Y","Y",6,0,5
"723","N1",2024-08-09,"Groningen","NAC Breda",4,1,"H",3,0,"H",1.63,4.03,5.66,"3-0","4-1",17,9,7,3,1,3,0,1,8,1,7,7,5,9,14,"8-1","Y","Y","Y",4,1,1
"724","N1",2024-08-10,"Feyenoord","Willem II",1,1,"D",1,0,"H",1.11,10.39,16.88,"1-0","1-1",21,7,2,1,1,4,0,0,14,3,8,21,2,17,29,"14-3","Y","N","N",5,0,1
"725","N1",2024-08-10,"Nijmegen","Twente",1,2,"A",1,1,"D",3.7,3.74,1.94,"1-1","1-2",12,2,15,5,0,0,0,0,7,5,5,6,3,12,11,"7-5","Y","Y","N",0,0,1
"726","N1",2024-08-10,"Almere City","AZ Alkmaar",0,1,"A",0,1,"A",5.42,4.18,1.58,"0-1","0-1",7,2,6,3,1,2,2,1,2,8,13,9,1,10,22,"2-8","N","N","N",3,3,1
"727","N1",2024-08-10,"PSV Eindhoven","Waalwijk",5,1,"H",3,0,"H",1.09,11.96,20.83,"3-0","5-1",19,12,8,4,0,0,0,0,7,3,4,8,6,10,12,"7-3","Y","Y","Y",0,0,1
"728","N1",2024-08-11,"Sparta Rotterdam","Heracles",0,0,"D",0,0,"D",1.5,4.44,6.09,"0-0","0-0",9,1,10,2,1,1,0,0,3,4,12,14,0,7,26,"3-4","N","N","N",2,0,1
"729","N1",2024-08-11,"Go Ahead Eagles","For Sittard",0,2,"A",0,0,"D",1.99,3.54,3.75,"0-0","0-2",18,4,13,4,1,1,0,0,6,3,13,10,2,9,23,"6-3","Y","N","N",2,0,1
"730","N1",2024-08-11,"Utrecht","Zwolle",1,0,"H",1,0,"H",1.44,4.79,6.44,"1-0","1-0",9,2,5,1,0,3,0,0,2,1,18,10,1,3,28,"2-1","N","N","N",3,0,1
"731","N1",2024-08-11,"Ajax","Heerenveen",1,0,"H",1,0,"H",1.45,4.97,5.94,"1-0","1-0",12,4,7,2,0,2,0,0,5,2,10,8,1,7,18,"5-2","N","N","N",2,0,1
"732","N1",2024-08-16,"For Sittard","Almere City",3,0,"H",1,0,"H",1.82,3.71,4.62,"1-0","3-0",20,9,8,4,2,3,0,0,9,3,8,12,3,12,20,"9-3","Y","Y","N",5,0,2
"733","N1",2024-08-17,"Heerenveen","Utrecht",1,1,"D",0,1,"A",2.65,3.56,2.56,"0-1","1-1",21,7,6,4,4,2,0,0,6,4,15,8,2,10,23,"6-4","Y","N","N",6,0,2
"734","N1",2024-08-17,"Twente","Sparta Rotterdam",1,1,"D",0,0,"D",1.51,4.49,5.83,"0-0","1-1",21,3,11,3,1,0,0,0,5,4,7,8,2,9,15,"5-4","Y","N","N",1,0,2
"735","N1",2024-08-17,"AZ Alkmaar","Nijmegen",1,0,"H",1,0,"H",1.47,4.65,6.1,"1-0","1-0",16,6,8,1,2,2,0,0,4,6,11,10,1,10,21,"4-6","N","N","N",4,0,2
"736","N1",2024-08-17,"Waalwijk","Groningen",1,2,"A",0,1,"A",2.4,3.74,2.73,"0-1","1-2",13,7,15,9,2,2,1,0,7,1,7,11,3,8,18,"7-1","Y","Y","N",4,1,2
"737","N1",2024-08-18,"Heracles","PSV Eindhoven",1,3,"A",1,0,"H",11.5,9.69,1.15,"1-0","1-3",6,3,32,8,1,0,0,0,2,12,7,12,4,14,19,"2-12","Y","Y","Y",1,0,2
"738","N1",2024-08-18,"Willem II","Go Ahead Eagles",2,0,"H",2,0,"H",3.05,3.59,2.25,"2-0","2-0",8,3,11,1,2,2,0,0,4,3,10,12,2,7,22,"4-3","Y","N","N",4,0,2
"739","N1",2024-08-18,"Zwolle","Feyenoord",1,5,"A",0,1,"A",8.65,6.98,1.24,"0-1","1-5",7,2,16,8,1,1,0,0,1,2,8,10,6,3,18,"1-2","Y","Y","Y",2,0,2
"740","N1",2024-08-18,"NAC Breda","Ajax",2,1,"H",0,0,"D",7.73,6.68,1.27,"0-0","2-1",6,3,16,5,0,1,0,0,1,8,15,14,3,9,29,"1-8","Y","Y","N",1,0,2
"741","N1",2024-08-24,"Nijmegen","Zwolle",1,0,"H",0,0,"D",1.57,4.25,5.38,"0-0","1-0",16,2,11,4,1,4,0,1,6,2,8,13,1,8,21,"6-2","N","N","N",5,1,3
"742","N1",2024-08-24,"Almere City","PSV Eindhoven",1,7,"A",0,2,"A",13.26,8.96,1.15,"0-2","1-7",3,1,20,11,1,1,0,0,1,9,10,6,8,10,16,"1-9","Y","Y","Y",2,0,3
"743","N1",2024-08-24,"NAC Breda","Utrecht",1,2,"A",1,0,"H",4.34,3.91,1.76,"1-0","1-2",7,3,13,7,3,1,1,0,4,5,5,7,3,9,12,"4-5","Y","Y","N",4,1,3
"744","N1",2024-08-25,"Groningen","AZ Alkmaar",0,0,"D",0,0,"D",3.66,3.73,1.96,"0-0","0-0",2,1,12,4,3,1,0,0,2,6,13,14,0,8,27,"2-6","N","N","N",4,0,3
"745","N1",2024-08-25,"Heracles","Willem II",1,1,"D",1,1,"D",2.44,3.51,2.82,"1-1","1-1",16,6,10,3,2,3,0,0,8,6,13,11,2,14,24,"8-6","Y","N","N",5,0,3
"746","N1",2024-08-25,"Sparta Rotterdam","Feyenoord",1,1,"D",1,0,"H",6.15,4.87,1.45,"1-0","1-1",11,6,17,5,3,5,0,1,6,11,7,11,2,17,18,"6-11","Y","N","N",8,1,3
"747","N1",2024-08-25,"Go Ahead Eagles","Waalwijk",2,0,"H",1,0,"H",1.7,4.06,4.51,"1-0","2-0",20,6,8,2,3,2,0,1,7,1,9,9,2,8,18,"7-1","Y","N","N",5,1,3
"748","N1",2024-08-30,"Waalwijk","AZ Alkmaar",0,3,"A",0,2,"A",7.4,4.79,1.44,"0-2","0-3",4,1,22,7,5,3,1,0,3,10,8,13,3,13,21,"3-10","Y","Y","N",8,1,3
"749","N1",2024-08-31,"Almere City","Groningen",1,1,"D",1,0,"H",3.43,3.47,2.12,"1-0","1-1",14,3,8,2,1,2,0,0,6,4,9,14,2,10,23,"6-4","Y","N","N",3,0,3
"750","N1",2024-08-31,"For Sittard","Nijmegen",0,3,"A",0,2,"A",2.23,3.52,3.15,"0-2","0-3",14,1,9,5,1,0,0,0,4,5,5,11,3,9,16,"4-5","Y","Y","N",1,0,4
"751","N1",2024-08-31,"Heerenveen","NAC Breda",4,0,"H",0,0,"D",1.7,4.15,4.42,"0-0","4-0",16,8,11,1,0,1,0,0,3,6,10,8,4,9,18,"3-6","Y","Y","Y",1,0,4
"752","N1",2024-08-31,"Willem II","Sparta Rotterdam",1,2,"A",0,0,"D",2.76,3.46,2.51,"0-0","1-2",11,5,14,4,1,4,0,0,4,3,8,7,3,7,15,"4-3","Y","Y","N",5,0,4
"753","N1",2024-09-01,"Utrecht","Twente",2,1,"H",1,1,"D",2.92,3.48,2.38,"1-1","2-1",7,4,15,7,0,2,0,0,5,4,10,6,3,9,16,"5-4","Y","Y","N",2,0,4
"754","N1",2024-09-01,"Zwolle","Heracles",3,0,"H",1,0,"H",2.02,3.59,3.58,"1-0","3-0",16,5,10,4,1,2,0,0,4,4,14,16,3,8,30,"4-4","Y","Y","N",3,0,4
"755","N1",2024-09-01,"PSV Eindhoven","Go Ahead Eagles",3,0,"H",2,0,"H",1.1,11.19,16.77,"2-0","3-0",19,8,9,2,0,3,0,0,5,3,7,8,3,8,15,"5-3","Y","Y","N",3,0,4
"756","N1",2024-09-14,"PSV Eindhoven","Nijmegen",2,0,"H",2,0,"H",1.13,9.19,16.23,"2-0","2-0",26,11,2,1,0,1,0,1,15,3,9,5,2,18,14,"15-3","Y","N","N",1,1,4
"757","N1",2024-09-14,"Twente","Zwolle",1,1,"D",0,1,"A",1.27,5.95,9.37,"0-1","1-1",23,12,5,2,1,1,0,0,8,4,12,12,2,12,24,"8-4","Y","N","N",2,0,4
"758","N1",2024-09-14,"Groningen","Feyenoord",2,2,"D",0,1,"A",6.12,4.76,1.46,"0-1","2-2",11,5,15,8,3,2,0,0,5,6,12,13,4,11,25,"5-6","Y","Y","Y",5,0,4
"759","N1",2024-09-14,"NAC Breda","For Sittard",1,0,"H",0,0,"D",3.06,3.42,2.31,"0-0","1-0",13,3,10,3,2,1,0,0,3,8,11,9,1,11,20,"3-8","N","N","N",3,0,5
"760","N1",2024-09-14,"AZ Alkmaar","Heerenveen",9,1,"H",2,1,"H",1.4,4.92,7.21,"2-1","9-1",26,19,15,5,0,1,0,0,5,3,8,8,10,8,16,"5-3","Y","Y","Y",1,0,5
"761","N1",2024-09-15,"Sparta Rotterdam","Go Ahead Eagles",1,2,"A",0,1,"A",2.06,3.54,3.48,"0-1","1-2",16,7,16,3,1,1,0,0,5,13,6,9,3,18,15,"5-13","Y","Y","N",2,0,5
"762","N1",2024-09-15,"Willem II","Waalwijk",3,0,"H",2,0,"H",1.87,3.72,3.95,"2-0","3-0",13,5,10,2,2,1,0,0,4,4,4,5,3,8,9,"4-4","Y","Y","N",3,0,5
"763","N1",2024-09-15,"Heracles","Almere City",0,0,"D",0,0,"D",2.21,3.37,3.29,"0-0","0-0",23,2,10,4,1,2,0,0,10,2,9,8,0,12,17,"10-2","N","N","N",3,0,5
"678","P1",2024-08-09,"Sp Lisbon","Rio Ave",3,1,"H",2,0,"H",1.16,8.42,15.65,"2-0","3-1",23,6,3,1,2,2,0,0,6,1,9,14,4,7,23,"6-1","Y","Y","Y",4,0,1
"679","P1",2024-08-10,"AVS","Nacional",1,1,"D",0,1,"A",2.26,3.28,3.31,"0-1","1-1",17,3,6,2,1,1,0,0,4,2,8,13,2,6,21,"4-2","Y","N","N",2,0,1
"680","P1",2024-08-10,"Casa Pia","Boavista",0,1,"A",0,0,"D",1.91,3.47,4.17,"0-0","0-1",15,4,5,2,2,1,0,0,3,1,12,6,1,4,18,"3-1","N","N","N",3,0,1
"681","P1",2024-08-10,"Porto","Gil Vicente",3,0,"H",1,0,"H",1.17,7.35,14.81,"1-0","3-0",16,7,3,2,0,3,0,1,6,2,18,10,3,8,28,"6-2","Y","Y","N",3,1,1
"682","P1",2024-08-11,"Estoril","Santa Clara",1,4,"A",1,1,"D",2.21,3.25,3.45,"1-1","1-4",4,2,9,8,6,3,0,0,1,3,11,20,5,4,31,"1-3","Y","Y","Y",9,0,1
"683","P1",2024-08-11,"Famalicao","Benfica",2,0,"H",1,0,"H",6.55,4.79,1.44,"1-0","2-0",9,5,10,1,3,4,0,0,0,7,8,13,2,7,21,"0-7","Y","N","N",7,0,1
"684","P1",2024-08-11,"Farense","Moreirense",1,2,"A",0,1,"A",2.99,3.19,2.49,"0-1","1-2",10,5,10,6,0,4,0,1,5,4,14,11,3,9,25,"5-4","Y","Y","N",4,1,1
"685","P1",2024-08-11,"Sp Braga","Estrela",1,1,"D",0,0,"D",1.37,5.12,7.42,"0-0","1-1",13,5,6,4,3,5,0,0,13,4,14,9,2,17,23,"13-4","Y","N","N",8,0,1
"686","P1",2024-08-12,"Arouca","Guimaraes",0,1,"A",0,1,"A",2.88,3.39,2.45,"0-1","0-1",8,0,11,4,7,2,1,0,6,5,13,11,1,11,24,"6-5","N","N","N",9,1,1
"687","P1",2024-08-16,"Santa Clara","Porto",0,2,"A",0,2,"A",6,4.42,1.55,"0-2","0-2",5,2,8,6,2,3,1,0,2,2,19,12,2,4,31,"2-2","Y","N","N",5,1,2
"688","P1",2024-08-16,"Gil Vicente","AVS",4,2,"H",2,2,"D",2.31,3.35,3.32,"2-2","4-2",16,6,10,5,1,4,0,1,2,3,6,12,6,5,18,"2-3","Y","Y","Y",5,1,2
"689","P1",2024-08-17,"Rio Ave","Farense",1,0,"H",1,0,"H",2.01,3.42,3.83,"1-0","1-0",9,3,14,4,0,1,0,0,7,14,8,16,1,21,24,"7-14","N","N","N",1,0,2
"690","P1",2024-08-17,"Nacional","Sp Lisbon",1,6,"A",1,2,"A",10.39,6.13,1.24,"1-2","1-6",12,6,20,10,1,1,0,0,4,3,9,10,7,7,19,"4-3","Y","Y","Y",2,0,2
"691","P1",2024-08-17,"Benfica","Casa Pia",3,0,"H",0,0,"D",1.16,7.79,13.97,"0-0","3-0",26,7,5,1,0,1,0,0,12,2,6,14,3,14,20,"12-2","Y","Y","N",1,0,2
"692","P1",2024-08-18,"Moreirense","Arouca",3,1,"H",2,1,"H",2.36,3.18,3.22,"2-1","3-1",14,6,15,3,1,2,0,0,7,5,14,12,4,12,26,"7-5","Y","Y","Y",3,0,2
"693","P1",2024-08-18,"Guimaraes","Estoril",1,0,"H",1,0,"H",1.56,4.06,5.84,"1-0","1-0",14,5,3,1,2,1,0,0,9,3,15,17,1,12,32,"9-3","N","N","N",3,0,2
"694","P1",2024-08-18,"Boavista","Sp Braga",0,1,"A",0,1,"A",5.22,4.23,1.59,"0-1","0-1",7,1,12,3,3,1,0,0,3,8,8,9,1,11,17,"3-8","N","N","N",4,0,2
"695","P1",2024-08-19,"Estrela","Famalicao",0,3,"A",0,1,"A",2.52,3.22,2.92,"0-1","0-3",8,2,11,8,3,1,0,0,2,4,10,10,3,6,20,"2-4","Y","Y","N",4,0,2
"696","P1",2024-08-23,"Farense","Sp Lisbon",0,5,"A",0,2,"A",13.09,7.98,1.19,"0-2","0-5",4,1,28,8,4,1,0,0,1,5,18,5,5,6,23,"1-5","Y","Y","Y",5,0,3
"697","P1",2024-08-24,"Casa Pia","Santa Clara",0,2,"A",0,0,"D",2.79,3.27,2.59,"0-0","0-2",10,3,7,4,4,4,1,0,7,1,14,21,2,8,35,"7-1","Y","N","N",8,1,3
"698","P1",2024-08-24,"Porto","Rio Ave",2,0,"H",2,0,"H",1.22,6.09,12.66,"2-0","2-0",23,12,0,0,0,2,0,1,9,3,14,15,2,12,29,"9-3","Y","N","N",2,1,3
"699","P1",2024-08-24,"Benfica","Estrela",1,0,"H",1,0,"H",1.16,7.53,15.22,"1-0","1-0",16,9,5,0,4,3,0,0,12,2,19,12,1,14,31,"12-2","N","N","N",7,0,3
"700","P1",2024-08-24,"Famalicao","Boavista",1,0,"H",1,0,"H",1.55,4.02,6.22,"1-0","1-0",10,4,5,2,1,3,0,0,7,3,18,16,1,10,34,"7-3","N","N","N",4,0,3
"701","P1",2024-08-25,"Arouca","Nacional",1,0,"H",1,0,"H",2.11,3.48,3.46,"1-0","1-0",10,4,11,1,2,6,0,0,9,2,17,11,1,11,28,"9-2","N","N","N",8,0,3
"702","P1",2024-08-25,"Estoril","Gil Vicente",0,0,"D",0,0,"D",2.62,3.2,2.82,"0-0","0-0",12,2,10,4,4,1,0,0,8,1,19,6,0,9,25,"8-1","N","N","N",5,0,3
"703","P1",2024-08-25,"AVS","Guimaraes",1,0,"H",0,0,"D",4.04,3.52,1.93,"0-0","1-0",9,2,13,5,3,3,0,0,3,6,15,13,1,9,28,"3-6","N","N","N",6,0,3
"704","P1",2024-08-25,"Sp Braga","Moreirense",3,1,"H",1,0,"H",1.55,4.17,5.82,"1-0","3-1",19,7,12,5,0,2,0,0,6,1,11,7,4,7,18,"6-1","Y","Y","Y",2,0,3
"705","P1",2024-08-30,"Moreirense","Benfica",1,1,"D",0,0,"D",7.32,4.68,1.45,"0-0","1-1",8,6,12,4,3,5,0,0,0,8,17,7,2,8,24,"0-8","Y","N","N",8,0,4
"706","P1",2024-08-31,"Santa Clara","AVS",2,1,"H",1,1,"D",1.81,3.56,4.73,"1-1","2-1",15,6,9,2,1,2,0,0,3,2,12,9,3,5,21,"3-2","Y","Y","N",3,0,4
"707","P1",2024-08-31,"Boavista","Estoril",0,0,"D",0,0,"D",2.36,3.04,3.37,"0-0","0-0",19,5,7,1,2,5,0,0,8,3,12,19,0,11,31,"8-3","N","N","N",7,0,4
"708","P1",2024-08-31,"Estrela","Casa Pia",0,1,"A",0,0,"D",2.31,3.22,3.25,"0-0","0-1",14,4,15,6,1,1,0,0,2,7,9,22,1,9,31,"2-7","N","N","N",2,0,4
"709","P1",2024-08-31,"Sp Lisbon","Porto",2,0,"H",0,0,"D",1.78,3.67,4.58,"0-0","2-0",11,4,8,2,1,5,0,0,2,3,14,18,2,5,32,"2-3","Y","N","N",6,0,4
"710","P1",2024-09-01,"Nacional","Farense",2,0,"H",1,0,"H",2.23,3.43,3.23,"1-0","2-0",17,4,14,2,3,3,0,0,4,4,19,16,2,8,35,"4-4","Y","N","N",6,0,4
"711","P1",2024-09-01,"Rio Ave","Arouca",1,0,"H",1,0,"H",2.32,3.28,3.19,"1-0","1-0",11,3,13,3,1,3,0,0,8,8,16,19,1,16,35,"8-8","N","N","N",4,0,4
"712","P1",2024-09-01,"Gil Vicente","Sp Braga",0,0,"D",0,0,"D",4.64,3.9,1.72,"0-0","0-0",10,5,8,2,4,1,0,0,4,5,8,18,0,9,26,"4-5","N","N","N",5,0,4
"713","P1",2024-09-01,"Guimaraes","Famalicao",2,1,"H",1,1,"D",1.95,3.36,4.12,"1-1","2-1",8,4,8,4,5,3,0,0,5,7,18,12,3,12,30,"5-7","Y","Y","N",8,0,4
"714","P1",2024-09-13,"Arouca","Sp Lisbon",0,3,"A",0,1,"A",12.99,7.15,1.21,"0-1","0-3",6,2,21,6,3,0,0,0,2,8,14,11,3,10,25,"2-8","Y","Y","N",3,0,5
"715","P1",2024-09-14,"Casa Pia","Moreirense",3,1,"H",0,1,"A",2.78,2.92,2.85,"0-1","3-1",16,4,12,2,5,2,0,0,4,5,23,10,4,9,33,"4-5","Y","Y","Y",7,0,5
"716","P1",2024-09-14,"AVS","Rio Ave",1,0,"H",0,0,"D",2.63,3.15,2.81,"0-0","1-0",11,3,17,3,4,2,0,0,4,11,13,12,1,15,25,"4-11","N","N","N",6,0,5
"717","P1",2024-09-14,"Benfica","Santa Clara",4,1,"H",2,1,"H",1.23,6.25,11.56,"2-1","4-1",15,7,6,2,1,3,0,0,5,1,14,7,5,6,21,"5-1","Y","Y","Y",4,0,5
"718","P1",2024-09-14,"Famalicao","Gil Vicente",1,1,"D",1,0,"H",1.84,3.44,4.51,"1-0","1-1",13,4,8,3,1,0,0,0,8,1,11,16,2,9,27,"8-1","Y","N","N",1,0,5
"719","P1",2024-09-15,"Porto","Farense",2,1,"H",0,0,"D",1.12,8.89,18.36,"0-0","2-1",23,11,12,5,2,3,0,0,11,0,7,19,3,11,26,"11-0","Y","Y","N",5,0,5
"720","P1",2024-09-15,"Estoril","Nacional",1,0,"H",1,0,"H",2.32,3.37,3.06,"1-0","1-0",11,3,15,3,2,1,0,1,3,4,22,14,1,7,36,"3-4","N","N","N",3,1,5
"721","P1",2024-09-15,"Sp Braga","Guimaraes",0,2,"A",0,0,"D",1.99,3.43,3.83,"0-0","0-2",5,2,10,4,3,3,1,0,6,4,20,17,2,10,37,"6-4","Y","N","N",6,1,5
"722","P1",2024-09-16,"Estrela","Boavista",2,2,"D",1,2,"A",1.9,3.25,4.51,"1-2","2-2",20,3,12,4,3,4,0,0,9,2,8,17,4,11,25,"9-2","Y","Y","Y",7,0,5
"888","SC0",2024-08-03,"Hearts","Rangers",0,0,"D",0,0,"D",5.09,4.42,1.61,"0-0","0-0",17,3,7,3,3,1,0,0,8,7,14,11,0,15,25,"8-7","N","N","N",4,0,1
"889","SC0",2024-08-03,"Motherwell","Ross County",0,0,"D",0,0,"D",1.9,3.7,3.92,"0-0","0-0",11,6,13,3,0,2,0,0,9,3,5,13,0,12,18,"9-3","N","N","N",2,0,1
"890","SC0",2024-08-04,"Dundee United","Dundee",2,2,"D",2,1,"H",2.36,3.44,2.98,"2-1","2-2",9,5,10,6,2,0,0,0,5,6,7,6,4,11,13,"5-6","Y","Y","Y",2,0,1
"891","SC0",2024-08-04,"St Mirren","Hibernian",3,0,"H",0,0,"D",2.47,3.31,2.92,"0-0","3-0",11,3,14,1,3,1,0,0,4,8,9,0,3,12,9,"4-8","Y","Y","N",4,0,1
"892","SC0",2024-08-04,"Celtic","Kilmarnock",4,0,"H",2,0,"H",1.16,8.08,14.35,"2-0","4-0",20,10,4,2,0,2,0,0,10,1,7,12,4,11,19,"10-1","Y","Y","Y",2,0,1
"893","SC0",2024-08-05,"St Johnstone","Aberdeen",1,2,"A",0,1,"A",3,3.33,2.4,"0-1","1-2",18,8,21,10,2,1,0,0,12,7,11,13,3,19,24,"12-7","Y","Y","N",3,0,1
"894","SC0",2024-08-10,"Rangers","Motherwell",2,1,"H",2,1,"H",1.2,7.16,11.19,"2-1","2-1",19,9,7,1,2,0,0,0,6,4,9,8,3,10,17,"6-4","Y","Y","N",2,0,2
"895","SC0",2024-08-10,"Ross County","Dundee United",1,1,"D",0,0,"D",2.59,3.33,2.75,"0-0","1-1",21,5,12,2,1,2,0,0,7,5,11,13,2,12,24,"7-5","Y","N","N",3,0,2
"896","SC0",2024-08-10,"Dundee","Hearts",3,1,"H",3,0,"H",3.15,3.64,2.18,"3-0","3-1",11,6,14,3,3,4,0,0,2,10,8,12,4,12,20,"2-10","Y","Y","Y",7,0,2
"897","SC0",2024-08-11,"Hibernian","Celtic",0,2,"A",0,2,"A",8.12,5.31,1.34,"0-2","0-2",4,0,19,7,2,1,0,0,3,5,11,10,2,8,21,"3-5","Y","N","N",3,0,2
"898","SC0",2024-08-11,"Aberdeen","St Mirren",3,1,"H",1,1,"D",1.92,3.43,4.16,"1-1","3-1",11,3,10,5,2,3,0,0,6,2,15,14,4,8,29,"6-2","Y","Y","Y",5,0,2
"899","SC0",2024-08-11,"Kilmarnock","St Johnstone",0,3,"A",0,2,"A",1.79,3.52,4.72,"0-2","0-3",14,2,12,7,3,4,1,0,4,4,14,14,3,8,28,"4-4","Y","Y","N",7,1,2
"900","SC0",2024-08-24,"Dundee United","St Johnstone",2,0,"H",0,0,"D",1.9,3.55,4.08,"0-0","2-0",3,2,10,1,2,2,0,1,2,6,14,11,2,8,25,"2-6","Y","N","N",4,1,3
"901","SC0",2024-08-24,"Hibernian","Dundee",2,2,"D",1,1,"D",2.1,3.72,3.28,"1-1","2-2",13,2,9,5,4,4,0,0,5,4,14,15,4,9,29,"5-4","Y","Y","Y",8,0,3
