Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,PSH,PSD,PSA,HTCS,CS,HS,HST,AS,AST
E0,13/02/2021,Man City,Tottenham,3,0,H,1,0,H,1.35,5.91,8.75,1-0,3-0,15,6,7,3
E0,13/02/2021,Brighton,Aston Villa,0,0,D,0,0,D,2.85,3.51,2.59,0-0,0-0,26,9,4,1
E0,14/02/2021,Southampton,Wolves,1,2,A,1,0,H,2.44,3.28,3.25,1-0,1-2,7,3,10,4
E0,14/02/2021,West Brom,Man United,1,1,D,1,1,D,9.65,5.71,1.34,1-1,1-1,7,3,10,7
E0,14/02/2021,Arsenal,Leeds,4,2,H,3,0,H,1.93,3.79,4.1,3-0,4-2,13,5,9,5
E0,14/02/2021,Everton,Fulham,0,2,A,0,0,D,1.96,3.61,4.24,0-0,0-2,7,2,12,3
E0,15/02/2021,West Ham,Sheffield United,3,0,H,1,0,H,1.75,3.82,5.26,1-0,3-0,13,9,8,5
E0,15/02/2021,Chelsea,Newcastle,2,0,H,2,0,H,1.26,6.85,11.46,2-0,2-0,18,5,10,4
E0,17/02/2021,Burnley,Fulham,1,1,D,0,0,D,2.87,3.19,2.77,0-0,1-1,8,3,8,3
E0,17/02/2021,Everton,Man City,1,3,A,1,1,D,8.77,5.62,1.36,1-1,1-3,3,2,16,7
E0,19/02/2021,Wolves,Leeds,1,0,H,0,0,D,2.41,3.42,3.17,0-0,1-0,15,5,18,7
E0,20/02/2021,Southampton,Chelsea,1,1,D,1,0,H,5.11,3.88,1.75,1-0,1-1,4,1,9,3
E0,20/02/2021,Burnley,West Brom,0,0,D,0,0,D,2.06,3.41,4.12,0-0,0-0,6,1,10,3
E0,20/02/2021,Liverpool,Everton,0,2,A,0,1,A,1.5,4.64,6.94,0-1,0-2,15,6,9,6
E0,20/02/2021,Fulham,Sheffield United,1,0,H,0,0,D,2.23,3.24,3.77,0-0,1-0,15,7,4,2
E0,21/02/2021,West Ham,Tottenham,2,1,H,1,0,H,2.73,3.38,2.78,1-0,2-1,4,4,20,4
E0,21/02/2021,Aston Villa,Leicester,1,2,A,0,2,A,2.94,3.55,2.49,0-2,1-2,11,2,16,7
E0,21/02/2021,Arsenal,Man City,0,1,A,0,1,A,6.42,4.54,1.54,0-1,0-1,7,1,15,3
E0,21/02/2021,Man United,Newcastle,3,1,H,1,1,D,1.31,5.85,10.95,1-1,3-1,15,7,10,6
E0,22/02/2021,Brighton,Crystal Palace,1,2,A,0,1,A,1.75,3.61,5.64,0-1,1-2,25,5,3,2
E0,23/02/2021,Leeds,Southampton,3,0,H,0,0,D,2.4,3.52,3.12,0-0,3-0,11,7,13,5
E0,27/02/2021,Man City,West Ham,2,1,H,1,1,D,1.24,6.76,13.19,1-1,2-1,10,3,9,3
E0,27/02/2021,West Brom,Brighton,1,0,H,1,0,H,4.22,3.53,1.99,1-0,1-0,6,2,15,6
E0,27/02/2021,Leeds,Aston Villa,0,1,A,0,1,A,2.25,3.74,3.22,0-1,0-1,13,3,9,4
E0,27/02/2021,Newcastle,Wolves,1,1,D,0,0,D,3.56,3.16,2.36,0-0,1-1,19,7,14,4
E0,28/02/2021,Crystal Palace,Fulham,0,0,D,0,0,D,3.62,3.24,2.29,0-0,0-0,3,0,16,4
E0,28/02/2021,Leicester,Arsenal,1,3,A,1,2,A,2.61,3.38,2.92,1-2,1-3,8,3,12,4
E0,28/02/2021,Tottenham,Burnley,4,0,H,3,0,H,1.56,4.1,7.22,3-0,4-0,16,7,10,3
E0,28/02/2021,Chelsea,Man United,0,0,D,0,0,D,2.3,3.34,3.47,0-0,0-0,18,6,11,4
E0,28/02/2021,Sheffield United,Liverpool,0,2,A,0,0,D,7.95,5.19,1.41,0-0,0-2,8,2,16,8
E0,01/03/2021,Everton,Southampton,1,0,H,1,0,H,2.21,3.58,3.44,1-0,1-0,7,1,9,1
E0,02/03/2021,Man City,Wolves,4,1,H,1,0,H,1.23,6.38,16.42,1-0,4-1,22,10,6,1
E0,03/03/2021,Burnley,Leicester,1,1,D,1,1,D,4.1,3.29,2.11,1-1,1-1,12,7,15,4
E0,03/03/2021,Sheffield United,Aston Villa,1,0,H,1,0,H,3.77,3.58,2.09,1-0,1-0,9,2,16,4
E0,03/03/2021,Crystal Palace,Man United,0,0,D,0,0,D,8.18,4.7,1.45,0-0,0-0,8,2,11,1
E0,04/03/2021,Fulham,Tottenham,0,1,A,0,1,A,4.02,3.66,2,0-1,0-1,11,3,9,2
E0,04/03/2021,West Brom,Everton,0,1,A,0,0,D,4.49,3.77,1.87,0-0,0-1,11,3,11,3
E0,04/03/2021,Liverpool,Chelsea,0,1,A,0,1,A,2.28,3.69,3.2,0-1,0-1,7,1,11,5
E0,06/03/2021,Burnley,Arsenal,1,1,D,1,1,D,5.73,4.02,1.66,1-1,1-1,9,5,15,3
E0,06/03/2021,Sheffield United,Southampton,0,2,A,0,1,A,3.77,3.43,2.14,0-1,0-2,8,2,15,5
E0,06/03/2021,Aston Villa,Wolves,0,0,D,0,0,D,2.48,3.18,3.28,0-0,0-0,9,1,10,2
E0,06/03/2021,Brighton,Leicester,1,2,A,1,0,H,2.54,3.37,3.02,1-0,1-2,7,2,8,4
E0,07/03/2021,West Brom,Newcastle,0,0,D,0,0,D,2.47,3.29,3.19,0-0,0-0,13,3,9,5
E0,07/03/2021,Liverpool,Fulham,0,1,A,0,1,A,1.42,4.92,8.54,0-1,0-1,16,3,10,3
E0,07/03/2021,Man City,Man United,0,2,A,0,1,A,1.52,4.45,6.97,0-1,0-2,23,6,8,6
E0,07/03/2021,Tottenham,Crystal Palace,4,1,H,1,1,D,1.5,4.53,7.36,1-1,4-1,12,5,5,1
E0,08/03/2021,Chelsea,Everton,2,0,H,1,0,H,1.55,4.33,6.72,1-0,2-0,19,9,7,1
E0,08/03/2021,West Ham,Leeds,2,0,H,2,0,H,2.14,3.67,3.55,2-0,2-0,16,5,17,2
E0,10/03/2021,Man City,Southampton,5,2,H,3,1,H,1.22,7.28,14.8,3-1,5-2,17,10,11,6
E0,12/03/2021,Newcastle,Aston Villa,1,1,D,0,0,D,3.86,3.38,2.14,0-0,1-1,12,3,15,6
E0,13/03/2021,Leeds,Chelsea,0,0,D,0,0,D,4.69,3.99,1.78,0-0,0-0,7,4,15,8
E0,13/03/2021,Crystal Palace,West Brom,1,0,H,1,0,H,2.31,3.19,3.63,1-0,1-0,6,4,12,1
E0,13/03/2021,Everton,Burnley,1,2,A,1,2,A,1.93,3.52,4.54,1-2,1-2,14,4,14,5
E0,13/03/2021,Fulham,Man City,0,3,A,0,0,D,10.46,5.04,1.37,0-0,0-3,3,0,8,7
E0,14/03/2021,Southampton,Brighton,1,2,A,1,1,D,3.03,3.14,2.68,1-1,1-2,9,4,8,6
E0,14/03/2021,Leicester,Sheffield United,5,0,H,1,0,H,1.56,4.16,6.87,1-0,5-0,19,10,1,0
E0,14/03/2021,Arsenal,Tottenham,2,1,H,1,1,D,2.65,3.38,2.87,1-1,2-1,13,3,6,3
E0,14/03/2021,Man United,West Ham,1,0,H,0,0,D,1.88,3.63,4.59,0-0,1-0,15,4,7,0
E0,15/03/2021,Wolves,Liverpool,0,1,A,0,1,A,4.93,3.86,1.78,0-1,0-1,10,5,12,4
E0,19/03/2021,Fulham,Leeds,1,2,A,1,1,D,2.48,3.42,3.07,1-1,1-2,13,6,13,4
E0,20/03/2021,Brighton,Newcastle,3,0,H,1,0,H,1.67,3.61,6.73,1-0,3-0,11,6,3,1
E0,21/03/2021,West Ham,Arsenal,3,3,D,3,1,H,2.9,3.49,2.56,3-1,3-3,15,5,16,7
E0,21/03/2021,Aston Villa,Tottenham,0,2,A,0,1,A,3.03,3.46,2.48,0-1,0-2,8,1,9,3
E0,03/04/2021,Chelsea,West Brom,2,5,A,1,2,A,1.22,6.5,16.63,1-2,2-5,18,8,14,7
E0,03/04/2021,Leeds,Sheffield United,2,1,H,1,1,D,1.53,4.56,6.51,1-1,2-1,23,8,9,1
E0,03/04/2021,Leicester,Man City,0,2,A,0,0,D,6.24,4.12,1.61,0-0,0-2,5,2,11,4
E0,03/04/2021,Arsenal,Liverpool,0,3,A,0,0,D,3.18,3.66,2.3,0-0,0-3,3,2,16,7
E0,04/04/2021,Southampton,Burnley,3,2,H,2,2,D,2.11,3.36,3.97,2-2,3-2,24,9,7,5
E0,04/04/2021,Newcastle,Tottenham,2,2,D,1,2,A,5.66,4.17,1.65,1-2,2-2,22,6,11,5
E0,04/04/2021,Aston Villa,Fulham,3,1,H,0,0,D,2.32,3.36,3.4,0-0,3-1,14,4,15,7
E0,04/04/2021,Man United,Brighton,2,1,H,0,1,A,1.67,4.04,5.59,0-1,2-1,15,7,5,3
E0,05/04/2021,Everton,Crystal Palace,1,1,D,0,0,D,1.84,3.54,5.07,0-0,1-1,15,7,13,6
E0,05/04/2021,Wolves,West Ham,2,3,A,1,3,A,2.99,3.21,2.66,1-3,2-3,20,5,9,6
E0,09/04/2021,Fulham,Wolves,0,1,A,0,0,D,2.6,3.07,3.22,0-0,0-1,14,3,7,3
E0,10/04/2021,Man City,Leeds,1,2,A,0,1,A,1.31,5.97,10.38,0-1,1-2,29,7,2,2
E0,10/04/2021,Liverpool,Aston Villa,2,1,H,0,1,A,1.53,4.6,6.49,0-1,2-1,23,10,9,5
E0,10/04/2021,Crystal Palace,Chelsea,1,4,A,0,3,A,7.31,4.12,1.55,0-3,1-4,1,1,23,10
E0,11/04/2021,Burnley,Newcastle,1,2,A,1,0,H,2.41,3.18,3.43,1-0,1-2,24,4,10,5
E0,11/04/2021,West Ham,Leicester,3,2,H,2,0,H,3.11,3.47,2.42,2-0,3-2,4,4,15,5
E0,11/04/2021,Tottenham,Man United,1,3,A,1,0,H,2.9,3.49,2.56,1-0,1-3,12,3,12,7
E0,11/04/2021,Sheffield United,Arsenal,0,3,A,0,1,A,6.16,4.03,1.63,0-1,0-3,7,2,14,5
E0,12/04/2021,West Brom,Southampton,3,0,H,2,0,H,3.69,3.34,2.21,2-0,3-0,15,6,14,4
E0,12/04/2021,Brighton,Everton,0,0,D,0,0,D,2.33,3.29,3.45,0-0,0-0,23,3,8,1
E0,16/04/2021,Everton,Tottenham,2,2,D,1,1,D,3.46,3.56,2.21,1-1,2-2,18,7,12,3
E0,17/04/2021,Newcastle,West Ham,3,2,H,2,0,H,3.73,3.47,2.14,2-0,3-2,16,8,16,6
E0,17/04/2021,Wolves,Sheffield United,1,0,H,0,0,D,1.72,3.6,5.99,0-0,1-0,10,5,8,2
E0,18/04/2021,Arsenal,Fulham,1,1,D,0,0,D,1.79,3.75,5.03,0-0,1-1,18,5,3,1
E0,18/04/2021,Man United,Burnley,3,1,H,0,0,D,1.38,5.09,9.52,0-0,3-1,17,9,10,3
E0,19/04/2021,Leeds,Liverpool,1,1,D,0,1,A,4.85,4.36,1.7,0-1,1-1,12,5,17,7
E0,20/04/2021,Chelsea,Brighton,0,0,D,0,0,D,1.63,3.85,6.66,0-0,0-0,7,4,11,2
E0,21/04/2021,Tottenham,Southampton,2,1,H,0,1,A,1.83,3.86,4.56,0-1,2-1,12,3,10,5
E0,21/04/2021,Aston Villa,Man City,1,2,A,1,2,A,8.85,5.02,1.4,1-2,1-2,8,3,13,3
E0,22/04/2021,Leicester,West Brom,3,0,H,3,0,H,1.6,4.17,6.22,3-0,3-0,17,7,4,1
E1,11/09/2020,Watford,Middlesbrough,1,0,H,1,0,H,1.99,3.46,4.12,1-0,1-0,10,2,11,4
E1,12/09/2020,Birmingham,Brentford,1,0,H,1,0,H,4.7,3.58,1.84,1-0,1-0,11,3,16,4
E1,12/09/2020,Wycombe,Rotherham,0,1,A,0,0,D,2.84,3.33,2.58,0-0,0-1,10,4,12,2
E1,12/09/2020,Barnsley,Luton,0,1,A,0,0,D,2.08,3.47,3.78,0-0,0-1,10,1,3,1
E1,12/09/2020,Bournemouth,Blackburn,3,2,H,1,1,D,2.06,3.49,3.81,1-1,3-2,12,5,15,2
E1,12/09/2020,Bristol City,Coventry,2,1,H,1,1,D,2.19,3.38,3.49,1-1,2-1,11,6,16,4
E1,12/09/2020,Cardiff,Sheffield Weds,0,2,A,0,2,A,2.15,3.29,3.79,0-2,0-2,7,2,8,4
E1,12/09/2020,Derby,Reading,0,2,A,0,2,A,2.06,3.51,3.79,0-2,0-2,9,2,8,3
E1,12/09/2020,Huddersfield,Norwich,0,1,A,0,0,D,3.56,3.44,2.16,0-0,0-1,7,1,16,5
E1,12/09/2020,Millwall,Stoke,0,0,D,0,0,D,2.67,3.11,2.97,0-0,0-0,9,1,13,4
E1,12/09/2020,Preston,Swansea,0,1,A,0,0,D,2.38,3.22,3.24,0-0,0-1,11,4,6,1
E1,12/09/2020,QPR,Nottm Forest,2,0,H,0,0,D,3.12,3.28,2.45,0-0,2-0,9,3,6,0
E1,18/09/2020,Coventry,QPR,3,2,H,1,1,D,2.49,3.33,3.08,1-1,3-2,12,5,7,4
E1,19/09/2020,Nottm Forest,Cardiff,0,2,A,0,2,A,2.61,3.22,2.88,0-2,0-2,13,3,9,4
E1,19/09/2020,Blackburn,Wycombe,5,0,H,3,0,H,1.6,3.82,6.41,3-0,5-0,23,16,9,1
E1,19/09/2020,Brentford,Huddersfield,3,0,H,0,0,D,1.57,3.84,6.91,0-0,3-0,23,6,10,4
E1,19/09/2020,Luton,Derby,2,1,H,1,0,H,2.78,3.14,2.76,1-0,2-1,9,3,14,3
E1,19/09/2020,Middlesbrough,Bournemouth,1,1,D,0,1,A,2.88,3.24,2.6,0-1,1-1,18,7,9,4
E1,19/09/2020,Norwich,Preston,2,2,D,1,2,A,1.85,3.64,4.48,1-2,2-2,14,6,16,6
E1,19/09/2020,Reading,Barnsley,2,0,H,0,0,D,2.46,3.13,3.19,0-0,2-0,6,5,9,2
E1,19/09/2020,Rotherham,Millwall,0,1,A,0,0,D,2.92,3.08,2.68,0-0,0-1,14,1,8,2
E1,19/09/2020,Sheffield Weds,Watford,0,0,D,0,0,D,2.86,3.17,2.67,0-0,0-0,8,1,6,3
E1,19/09/2020,Swansea,Birmingham,0,0,D,0,0,D,2.07,3.12,4.23,0-0,0-0,8,5,10,3
E1,20/09/2020,Stoke,Bristol City,0,2,A,0,1,A,1.97,3.41,4.22,0-1,0-2,8,0,10,4
E1,25/09/2020,Huddersfield,Nottm Forest,1,0,H,0,0,D,3.2,3.14,2.52,0-0,1-0,15,7,14,4
E1,26/09/2020,Watford,Luton,1,0,H,1,0,H,1.71,3.67,5.7,1-0,1-0,14,5,4,0
E1,26/09/2020,Wycombe,Swansea,0,2,A,0,2,A,5.15,3.73,1.76,0-2,0-2,8,2,17,6
E1,26/09/2020,Barnsley,Coventry,0,0,D,0,0,D,2.26,3.3,3.54,0-0,0-0,13,2,10,0
E1,26/09/2020,Birmingham,Rotherham,1,1,D,0,0,D,2.18,3.34,3.7,0-0,1-1,13,5,9,3
E1,26/09/2020,Cardiff,Reading,1,2,A,0,0,D,2.17,3.38,3.67,0-0,1-2,12,5,6,5
E1,26/09/2020,Derby,Blackburn,0,4,A,0,3,A,2.87,3.31,2.66,0-3,0-4,15,5,23,10
E1,26/09/2020,Millwall,Brentford,1,1,D,1,1,D,3.9,3.37,2.1,1-1,1-1,9,3,8,1
E1,26/09/2020,Preston,Stoke,0,1,A,0,1,A,2.49,3.15,3.24,0-1,0-1,14,4,15,4
E1,26/09/2020,QPR,Middlesbrough,1,1,D,1,1,D,2.77,3.28,2.77,1-1,1-1,14,7,7,2
E1,27/09/2020,Bristol City,Sheffield Weds,2,0,H,0,0,D,2.79,3.29,2.74,0-0,2-0,16,3,7,2
E1,27/09/2020,Bournemouth,Norwich,1,0,H,1,0,H,2.59,3.4,2.89,1-0,1-0,13,5,14,5
E1,02/10/2020,Coventry,Bournemouth,1,3,A,1,1,D,3.7,3.44,2.14,1-1,1-3,5,2,19,10
E1,03/10/2020,Norwich,Derby,0,1,A,0,0,D,1.71,4.01,5.09,0-0,0-1,13,5,9,3
E1,03/10/2020,Blackburn,Cardiff,0,0,D,0,0,D,2.22,3.39,3.54,0-0,0-0,16,6,16,5
E1,03/10/2020,Luton,Wycombe,2,0,H,0,0,D,1.78,3.74,4.96,0-0,2-0,16,7,5,1
E1,03/10/2020,Middlesbrough,Barnsley,2,1,H,1,0,H,2.33,3.37,3.32,1-0,2-1,13,6,13,1
E1,03/10/2020,Nottm Forest,Bristol City,1,2,A,1,2,A,2.73,3.28,2.81,1-2,1-2,21,6,7,5
E1,03/10/2020,Reading,Watford,1,0,H,1,0,H,3.4,3.22,2.36,1-0,1-0,9,4,11,2
E1,03/10/2020,Rotherham,Huddersfield,1,1,D,1,0,H,2.43,3.14,3.36,1-0,1-1,5,2,11,1
E1,03/10/2020,Sheffield Weds,QPR,1,1,D,0,0,D,2.12,3.26,4,0-0,1-1,11,2,9,2
E1,03/10/2020,Swansea,Millwall,2,1,H,0,0,D,2.41,3.18,3.35,0-0,2-1,14,4,12,5
E1,04/10/2020,Brentford,Preston,2,4,A,2,0,H,1.71,3.94,5.14,2-0,2-4,13,4,12,7
E1,04/10/2020,Stoke,Birmingham,1,1,D,0,0,D,2.3,3.17,3.59,0-0,1-1,11,1,4,1
E1,16/10/2020,Derby,Watford,0,1,A,0,0,D,3.85,3.26,2.17,0-0,0-1,9,1,8,1
E1,17/10/2020,Barnsley,Bristol City,2,2,D,1,0,H,2.82,3.28,2.71,1-0,2-2,17,5,13,9
E1,17/10/2020,Birmingham,Sheffield Weds,0,1,A,0,0,D,2.77,3.17,2.85,0-0,0-1,10,2,14,3
E1,17/10/2020,Blackburn,Nottm Forest,0,1,A,0,0,D,1.96,3.71,4.01,0-0,0-1,6,2,16,4
E1,17/10/2020,Bournemouth,QPR,0,0,D,0,0,D,1.77,3.78,4.97,0-0,0-0,8,0,6,2
E1,17/10/2020,Brentford,Coventry,2,0,H,0,0,D,1.58,4.17,6.21,0-0,2-0,17,6,10,5
E1,17/10/2020,Luton,Stoke,0,2,A,0,0,D,3.3,3.33,2.36,0-0,0-2,18,7,8,3
E1,17/10/2020,Middlesbrough,Reading,0,0,D,0,0,D,2.22,3.21,3.75,0-0,0-0,8,0,10,1
E1,17/10/2020,Rotherham,Norwich,1,2,A,1,0,H,3.87,3.6,2.03,1-0,1-2,14,3,21,7
E1,17/10/2020,Swansea,Huddersfield,1,2,A,1,1,D,1.99,3.39,4.3,1-1,1-2,17,6,10,3
E1,17/10/2020,Wycombe,Millwall,1,2,A,1,0,H,5.35,3.6,1.77,1-0,1-2,9,3,18,6
E1,18/10/2020,Preston,Cardiff,0,1,A,0,0,D,2.27,3.36,3.45,0-0,0-1,7,4,10,3
E1,20/10/2020,Bristol City,Middlesbrough,0,1,A,0,0,D,2.43,3.3,3.19,0-0,0-1,7,0,9,1
E1,20/10/2020,Coventry,Swansea,1,1,D,1,1,D,3.62,3.46,2.16,1-1,1-1,9,3,6,3
E1,20/10/2020,Huddersfield,Derby,1,0,H,0,0,D,2.47,3.12,3.32,0-0,1-0,18,3,12,2
E1,20/10/2020,Millwall,Luton,2,0,H,1,0,H,2.1,3.3,4,1-0,2-0,21,6,10,1
E1,20/10/2020,Norwich,Birmingham,1,0,H,0,0,D,1.73,3.71,5.45,0-0,1-0,23,4,6,2
E1,20/10/2020,Nottm Forest,Rotherham,1,1,D,0,0,D,1.88,3.64,4.5,0-0,1-1,20,4,7,2
E1,20/10/2020,Reading,Wycombe,1,0,H,0,0,D,1.49,4.48,7.37,0-0,1-0,4,1,10,3
E1,21/10/2020,Cardiff,Bournemouth,1,1,D,0,1,A,3.25,3.26,2.42,0-1,1-1,13,3,17,6
E1,21/10/2020,QPR,Preston,0,2,A,0,1,A,2.72,3.27,2.83,0-1,0-2,6,0,8,3
E1,21/10/2020,Sheffield Weds,Brentford,1,2,A,1,2,A,3.65,3.43,2.16,1-2,1-2,6,3,14,5
E1,21/10/2020,Stoke,Barnsley,2,2,D,1,2,A,2.02,3.37,4.2,1-2,2-2,8,3,13,7
E1,21/10/2020,Watford,Blackburn,3,1,H,2,1,H,2.13,3.44,3.72,2-1,3-1,10,4,19,7
E1,23/10/2020,Nottm Forest,Derby,1,1,D,0,1,A,2.04,3.36,4.15,0-1,1-1,12,5,12,4
E1,24/10/2020,Watford,Bournemouth,1,1,D,1,0,H,2.41,3.26,3.26,1-0,1-1,9,5,14,5
E1,24/10/2020,Bristol City,Swansea,1,1,D,0,0,D,2.76,3.33,2.75,0-0,1-1,9,4,10,2
E1,24/10/2020,Cardiff,Middlesbrough,1,1,D,0,1,A,2.42,3.3,3.21,0-1,1-1,17,3,10,1
E1,24/10/2020,Coventry,Blackburn,0,4,A,0,1,A,3.33,3.41,2.3,0-1,0-4,3,1,24,9
E1,24/10/2020,Huddersfield,Preston,1,2,A,1,0,H,2.95,3.28,2.61,1-0,1-2,14,4,17,7
E1,24/10/2020,Millwall,Barnsley,1,1,D,1,1,D,2.07,3.38,4.01,1-1,1-1,12,3,6,2
E1,24/10/2020,Norwich,Wycombe,2,1,H,1,1,D,1.28,5.88,11.88,1-1,2-1,25,6,8,2
E1,24/10/2020,QPR,Birmingham,0,0,D,0,0,D,2.46,3.27,3.17,0-0,0-0,15,1,10,3
E1,24/10/2020,Reading,Rotherham,3,0,H,1,0,H,2.04,3.34,4.19,1-0,3-0,7,6,10,2
E1,24/10/2020,Sheffield Weds,Luton,0,1,A,0,0,D,1.93,3.5,4.41,0-0,0-1,14,3,7,2
E1,24/10/2020,Stoke,Brentford,3,2,H,2,0,H,3.28,3.39,2.34,2-0,3-2,7,4,9,3
E1,27/10/2020,Barnsley,QPR,3,0,H,2,0,H,2.4,3.3,3.25,2-0,3-0,15,11,10,2
E1,27/10/2020,Blackburn,Reading,2,4,A,1,3,A,2.04,3.49,3.96,1-3,2-4,13,6,5,4
E1,27/10/2020,Brentford,Norwich,1,1,D,1,0,H,2.37,3.43,3.18,1-0,1-1,13,5,14,3
E1,27/10/2020,Middlesbrough,Coventry,2,0,H,0,0,D,1.92,3.42,4.61,0-0,2-0,17,5,3,1
E1,27/10/2020,Swansea,Stoke,2,0,H,1,0,H,2.58,3.16,3.09,1-0,2-0,18,6,3,0
E1,27/10/2020,Wycombe,Watford,1,1,D,0,0,D,8.27,3.94,1.52,0-0,1-1,14,6,13,4
E1,28/10/2020,Preston,Millwall,0,2,A,0,0,D,2.43,3.08,3.44,0-0,0-2,5,1,13,4
E1,28/10/2020,Birmingham,Huddersfield,2,1,H,1,0,H,2.5,3.09,3.29,1-0,2-1,14,4,12,2
E1,28/10/2020,Bournemouth,Bristol City,1,0,H,0,0,D,1.87,3.73,4.42,0-0,1-0,12,3,8,3
E1,28/10/2020,Derby,Cardiff,1,1,D,1,0,H,3.06,3.13,2.63,1-0,1-1,15,5,8,2
E1,28/10/2020,Luton,Nottm Forest,1,1,D,1,0,H,3.11,3.11,2.61,1-0,1-1,6,2,7,1
E1,28/10/2020,Rotherham,Sheffield Weds,3,0,H,3,0,H,3.18,3.23,2.48,3-0,3-0,15,8,7,2
E1,30/10/2020,Coventry,Reading,3,2,H,1,0,H,3.3,3.24,2.41,1-0,3-2,14,4,14,7
E1,31/10/2020,Bristol City,Norwich,1,3,A,1,3,A,3.64,3.47,2.15,1-3,1-3,15,6,19,8
E1,31/10/2020,Barnsley,Watford,1,0,H,1,0,H,3.47,3.24,2.32,1-0,1-0,7,2,7,0
E1,31/10/2020,Bournemouth,Derby,1,1,D,0,1,A,1.66,3.75,6.19,0-1,1-1,10,5,10,4
E1,31/10/2020,Luton,Brentford,0,3,A,0,2,A,5.03,3.66,1.79,0-2,0-3,4,1,12,5
E1,31/10/2020,Middlesbrough,Nottm Forest,1,0,H,0,0,D,2.48,3.07,3.35,0-0,1-0,12,3,5,1
E1,31/10/2020,Millwall,Huddersfield,0,3,A,0,1,A,2.02,3.28,4.38,0-1,0-3,10,4,12,7
E1,31/10/2020,Preston,Birmingham,1,2,A,1,1,D,2.18,3.23,3.83,1-1,1-2,11,6,19,6
E1,31/10/2020,QPR,Cardiff,3,2,H,2,0,H,3.14,3.16,2.54,2-0,3-2,12,6,16,5
E1,31/10/2020,Stoke,Rotherham,1,0,H,1,0,H,1.88,3.48,4.78,1-0,1-0,8,3,7,0
E1,31/10/2020,Swansea,Blackburn,2,0,H,1,0,H,2.43,3.46,3.05,1-0,2-0,11,3,11,4
E1,31/10/2020,Wycombe,Sheffield Weds,1,0,H,1,0,H,4.13,3.44,2.02,1-0,1-0,11,3,15,3
E1,03/11/2020,Brentford,Swansea,1,1,D,1,0,H,1.94,3.5,4.38,1-0,1-1,7,1,13,5
E1,03/11/2020,Huddersfield,Bristol City,1,2,A,1,0,H,2.68,3.11,3,1-0,1-2,7,2,10,3
E1,03/11/2020,Norwich,Millwall,0,0,D,0,0,D,1.93,3.66,4.24,0-0,0-0,27,7,6,0
E1,03/11/2020,Sheffield Weds,Bournemouth,1,0,H,0,0,D,4.13,3.44,2.02,0-0,1-0,10,2,15,5
E1,03/11/2020,Blackburn,Middlesbrough,0,0,D,0,0,D,2.38,3.42,3.18,0-0,0-0,6,1,20,3
E1,03/11/2020,Cardiff,Barnsley,3,0,H,2,0,H,2.17,3.36,3.71,2-0,3-0,15,9,4,3
E1,04/11/2020,Reading,Preston,0,3,A,0,0,D,2.62,3.19,3.01,0-0,0-3,17,5,10,5
E1,04/11/2020,Watford,Stoke,3,2,H,1,1,D,2.26,3.11,3.78,1-1,3-2,12,3,5,3
E1,04/11/2020,Birmingham,Wycombe,1,2,A,1,0,H,1.72,3.72,5.54,1-0,1-2,17,4,13,3
E1,04/11/2020,Derby,QPR,0,1,A,0,0,D,2.33,3.38,3.29,0-0,0-1,7,4,14,3
E1,04/11/2020,Nottm Forest,Coventry,2,1,H,1,0,H,1.91,3.46,4.62,1-0,2-1,15,4,15,7
E1,04/11/2020,Rotherham,Luton,0,1,A,0,0,D,2.49,3.17,3.21,0-0,0-1,16,5,10,5
E1,06/11/2020,Cardiff,Bristol City,0,1,A,0,1,A,2.22,3.34,3.58,0-1,0-1,17,5,4,1
E1,07/11/2020,Reading,Stoke,0,3,A,0,2,A,2.88,3.18,2.73,0-2,0-3,15,5,10,3
E1,07/11/2020,Birmingham,Bournemouth,1,3,A,0,2,A,3.91,3.33,2.12,0-2,1-3,15,3,21,7
E1,07/11/2020,Blackburn,QPR,3,1,H,0,0,D,1.98,3.57,4.09,0-0,3-1,17,9,11,4
E1,07/11/2020,Brentford,Middlesbrough,0,0,D,0,0,D,1.89,3.5,4.65,0-0,0-0,8,1,7,1
E1,07/11/2020,Derby,Barnsley,0,2,A,0,1,A,2.57,3.3,2.99,0-1,0-2,9,3,17,5
E1,07/11/2020,Huddersfield,Luton,1,1,D,0,1,A,2.36,3.24,3.39,0-1,1-1,13,2,7,2
E1,07/11/2020,Norwich,Swansea,1,0,H,0,0,D,2.18,3.28,3.79,0-0,1-0,21,5,19,5
E1,07/11/2020,Nottm Forest,Wycombe,2,0,H,1,0,H,1.72,3.6,5.85,1-0,2-0,13,5,12,5
E1,07/11/2020,Rotherham,Preston,2,1,H,0,0,D,3.38,3.27,2.35,0-0,2-1,11,4,8,3
E1,07/11/2020,Sheffield Weds,Millwall,0,0,D,0,0,D,2.82,3.24,2.75,0-0,0-0,15,7,11,0
E1,07/11/2020,Watford,Coventry,3,2,H,0,0,D,1.69,3.65,6.05,0-0,3-2,12,5,13,3
E1,20/11/2020,Coventry,Birmingham,0,0,D,0,0,D,3.01,3.23,2.59,0-0,0-0,6,1,7,2
E1,21/11/2020,Bournemouth,Reading,4,2,H,0,2,A,1.73,3.86,5.17,0-2,4-2,10,6,9,5
E1,21/11/2020,Barnsley,Nottm Forest,2,0,H,0,0,D,2.65,3.26,2.92,0-0,2-0,13,2,10,3
